customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn
CUST012403,52.0,female,South ,High,Graduate,Married,21,Annual,Phone,Bronze,0
CUST017133,40.0,Female,North,Mid,High School,Married,12,Multi year,In-store,Platinum,0
CUST011266,46.0,Male,WEST,Mid,Post-Graduate,Single,11,Multi year,In-store,Silver,0
CUST015113,33.0,female,South,High,Post-Graduate,Married,22,Annual,Web,Bronze,0
CUST009672,32.0,Non-binary,WEST,Low,Graduate,Married,16,Monthly,Web,Silver,1
CUST012065,47.0,Male,North,Mid,Post-Graduate,Married,11,Monthly,In-store,Silver,0
CUST012374,30.0,male,CENTRAL,Low,,Single,19,Annual,App,Silver,0
CUST011011,48.0,Female,EAST,Low,Graduate,Married,10,Monthly,In-store,Platinum,0
CUST016872,50.0,female,East,Mid,High School,Widowed,26,multi-year,App,Silver,1
CUST002098,53.0,F,north ,Low,High School,Married,11,Annual,Web,Bronze,0
CUST016866,35.0,Male,EAST,,Graduate,Single,31,Annual,Web,Bronze,1
CUST005691,51.0,Male,North,Mid,Graduate,Married,5,Annual,Phone,Silver,1
CUST012926,55.0,Male,East,Low,,Single,39,Multi-year,In-store,Silver,0
CUST003141,47.0,Male,South ,,High School,Married,43,Annual,App,Bronze,0
CUST009048,33.0,MALE,North,Mid,Graduate,Married,19,Monthly,In-store,Silver,0
CUST008762,48.0,M,north ,Mid,High School,Married,24,Annual,App,Silver,0
CUST010074,18.0,Male,CENTRAL,Low,Graduate,Married,33,Monthly,App,Platinum,0
CUST016645,40.0,Non-binary,CENTRAL,Mid,Graduate,Widowed,42,Monthly,App,Bronze,1
CUST002333,30.0,FEMALE,EAST,Low,High School,Single,15,Annual,In-store,Silver,0
CUST009774,53.0,Male,South,Mid,Post-Graduate,Married,73,Monthly,App,Silver,1
CUST015936,53.0,Male,South ,,High School,Widowed,98,Monthly,App,Silver,1
CUST003796,47.0,Female,south,Low,High School,Single,12,multi-year,Web,Bronze,0
CUST011868,57.0,Female,South,High,Graduate,Single,9,Monthly,App,Bronze,0
CUST004718,45.0,Male,North,Low,Post-Graduate,Single,75,Annual,In-store,,0
CUST010593,63.0,F,NORTH,High,Post-Graduate,Single,36,Annual,App,,0
CUST006833,33.0,Male,EAST,Low,High School,Single,78,multiyear,Web,Silver,0
CUST018510,26.0,Female,South ,Mid,Graduate,Divorced,5,Monthly,In-store,,1
CUST002615,64.0,Non-binary,north ,High,Graduate,Divorced,16,Annual,App,Silver,0
CUST017616,48.0,Male,north,Low,,Single,20,Annual,App,Gold,0
CUST013835,56.0,Male,EAST,Mid,,Married,20,Monthly,App,,0
CUST007309,40.0,Female,Central,High,Graduate,Married,63,Monthly,App,Gold,0
CUST012886,37.0,Male,CENTRAL,Low,Graduate,Married,35,multi-year,App,Bronze,0
CUST013193,39.0,Male,north ,Mid,Post-Graduate,Married,6,Monthly,In-store,,0
CUST001667,,Female,south,,Post-Graduate,Married,11,Monthly,Web,Gold,0
CUST006551,39.0,Male,SOUTH,Low,High School,Married,9,Monthly,App,Bronze,1
CUST008838,35.0,female,EAST,,High School,Married,34,Annual,App,Bronze,0
CUST005013,43.0,F,west,Mid,High School,Married,47,Monthly,In-store,Bronze,0
CUST002351,48.0,Male,EAST,High,,Married,40,Annual,Web,Bronze,0
CUST014623,38.0,F,south,Mid,Graduate,Divorced,59,Monthly,Web,Silver,1
CUST017835,21.0,Male,central,Mid,Graduate,Married,29,Monthly,In-store,Bronze,1
CUST011481,32.0,Male,East,Low,Graduate,Married,19,Monthly,App,Silver,0
CUST015247,,M,CENTRAL,Low,Doctorate,Divorced,21,Monthly,In-store,Bronze,0
CUST008740,41.0,F,South ,Mid,Graduate,Married,35,Monthly,App,Silver,0
CUST017941,25.0,Male,north,Mid,Graduate,Single,31,Annual,Web,Gold,0
CUST016349,48.0,M,SOUTH,Low,High School,Married,32,Annual,In-store,Platinum,0
CUST013695,61.0,M,central,Low,High School,Married,49,Monthly,Phone,Gold,0
CUST019406,47.0,Male,EAST,Low,High School,Single,27,Monthly,App,Bronze,1
CUST001680,60.0,Female,Central,Mid,Doctorate,Single,9,Multi-year,Web,Silver,1
CUST004489,50.0,F,NORTH,Low,High School,Single,30,Monthly,Phone,Bronze,0
CUST015277,53.0,Male,East,Mid,High School,Single,18,Annual,App,Bronze,0
CUST009838,51.0,Male,South,Mid,High School,Divorced,61,Monthly,Phone,Bronze,0
CUST000609,18.0,Female,SOUTH,High,Post-Graduate,Married,92,Annual,Web,Silver,0
CUST003391,30.0,Male,Central,Low,Graduate,Married,5,Annual,App,Silver,0
CUST010247,46.0,Female,South ,High,High School,Married,27,multiyear,App,Gold,1
CUST019962,38.0,Female,north ,Mid,Post-Graduate,Married,18,Monthly,In-store,,1
CUST011261,55.0,Female,Central,High,Graduate,Married,54,Monthly,Web,Bronze,0
CUST014914,43.0,male,north ,Low,High School,Married,112,Monthly,Web,,1
CUST005699,41.0,Male,central,High,High School,Divorced,21,Monthly,Phone,Gold,0
CUST007720,22.0,Non-binary,South ,Low,High School,Single,14,Monthly,In-store,Silver,0
CUST014257,43.0,Male,West,Mid,Graduate,Single,59,Monthly,Web,Bronze,0
CUST019100,20.0,Male,WEST,Mid,Graduate,Married,13,Annual,Web,Silver,1
CUST017145,49.0,Female,South,Mid,Graduate,Single,5,Annual,In-store,Bronze,0
CUST005088,,Male,North,Mid,High School,Widowed,68,Annual,In-store,Bronze,0
CUST001298,46.0,Female,East,Mid,,Married,29,multi-year,Web,Gold,1
CUST013420,36.0,MALE,Central,High,Post-Graduate,Married,17,Annual,App,Platinum,0
CUST018907,22.0,F,south,Low,,Single,22,Monthly,App,Bronze,0
CUST016000,,male,north ,Low,Graduate,Married,9,Monthly,Web,Silver,1
CUST001315,71.0,Female,North,Low,Post-Graduate,Single,27,Monthly,App,Bronze,0
CUST016888,23.0,Female,SOUTH,Mid,High School,Married,32,Multi-year,Web,,0
CUST007596,49.0,F,south,Mid,High School,Married,25,Annual,Web,Silver,0
CUST002334,58.0,male,SOUTH,Low,,Single,39,Annual,Web,Silver,0
CUST002283,44.0,Male,north ,Mid,Post-Graduate,Single,44,Annual,In-store,Bronze,0
CUST004887,29.0,MALE,south,Mid,Post-Graduate,Married,56,Annual,App,Gold,0
CUST019642,46.0,male,north,High,,Single,50,Monthly,App,Silver,0
CUST016838,38.0,Female,south,Mid,Graduate,Married,120,Monthly,Web,Bronze,0
CUST003536,24.0,Female,WEST,High,Doctorate,Single,29,Multi-year,App,Gold,0
CUST018237,18.0,F,Central,Mid,,Married,10,Monthly,App,Gold,0
CUST017116,51.0,F,north,Mid,High School,Single,32,Annual,App,Silver,0
CUST004479,,Female,NORTH,Mid,Graduate,Married,48,Annual,In-store,,0
CUST003166,54.0,Male,west,High,Graduate,Married,47,Monthly,Web,Platinum,0
CUST003213,,male,South,Low,Graduate,Single,16,Annual,In-store,Bronze,0
CUST015294,,M,north,,High School,Married,18,Monthly,Web,Bronze,1
CUST010414,28.0,Female,West,,Doctorate,Single,6,Monthly,App,Bronze,0
CUST002933,48.0,male,south,Low,High School,Single,26,Monthly,In-store,Gold,0
CUST015250,33.0,MALE,East,Mid,Doctorate,Married,45,Annual,Phone,Silver,0
CUST008002,28.0,Female,East,Mid,Post-Graduate,Single,74,Monthly,In-store,Silver,0
CUST014338,41.0,Female,EAST,High,Graduate,Single,41,Monthly,App,Bronze,0
CUST015660,,Male,South ,Low,Post-Graduate,Widowed,59,Annual,App,Silver,0
CUST002235,42.0,Female,Central,Mid,Graduate,Married,9,Monthly,In-store,Bronze,0
CUST018345,36.0,Male,EAST,Mid,Post-Graduate,Divorced,27,Monthly,Web,Silver,1
CUST014812,45.0,male,north ,Low,Graduate,Married,120,Annual,In-store,,1
CUST008332,52.0,Male,West,Mid,,Single,48,Monthly,In-store,Silver,0
CUST000284,53.0,Female,NORTH,,Graduate,Single,9,Monthly,In-store,Silver,0
CUST015616,34.0,female,EAST,High,Graduate,Married,23,Monthly,Web,Silver,0
CUST011584,60.0,Female,SOUTH,High,Graduate,Single,44,Monthly,Web,,0
CUST016719,53.0,F,NORTH,Mid,Graduate,Single,31,Monthly,Web,Bronze,0
CUST000325,50.0,Female,central,Mid,High School,Divorced,41,Monthly,App,Bronze,0
CUST004042,28.0,Female,Central,Low,High School,Married,9,Monthly,Web,Bronze,0
CUST009648,33.0,Female,South,Mid,Graduate,Married,27,Monthly,App,Gold,1
CUST011714,50.0,Female,north ,Low,Post-Graduate,Married,19,multi-year,App,Silver,1
CUST004059,60.0,Male,west,Mid,High School,Widowed,37,Monthly,In-store,Bronze,0
CUST003810,44.0,Female,north,High,Graduate,Single,86,Monthly,App,Platinum,0
CUST003023,28.0,Male,west,Low,High School,Married,16,multi-year,App,Silver,0
CUST017711,51.0,female,west,Low,Post-Graduate,Single,60,Annual,Web,Bronze,0
CUST000069,68.0,female,South,Low,Post-Graduate,Widowed,19,Annual,Phone,Silver,0
CUST011761,48.0,MALE,North,Mid,Graduate,Married,10,Monthly,In-store,Gold,1
CUST013720,,FEMALE,NORTH,High,Graduate,Married,32,Annual,Web,Bronze,0
CUST014466,33.0,Female,South,High,Doctorate,Single,34,Annual,Web,Gold,1
CUST017332,55.0,Female,CENTRAL,Mid,Graduate,Divorced,22,Monthly,Web,Bronze,0
CUST010088,33.0,Female,east,Mid,Post-Graduate,Married,59,Annual,App,,0
CUST010530,26.0,Female,WEST,Mid,High School,Widowed,40,Annual,App,Silver,0
CUST010086,34.0,M,South ,Mid,,Widowed,30,Annual,Web,Bronze,0
CUST013383,38.0,Male,South ,High,Doctorate,Married,45,Monthly,Web,Bronze,0
CUST017697,29.0,F,east,High,Doctorate,Married,11,Annual,In-store,,0
CUST002319,37.0,F,East,Mid,High School,Married,61,multiyear,App,Silver,0
CUST003885,54.0,Female,East,High,Graduate,Single,46,Monthly,App,,0
CUST008577,44.0,MALE,CENTRAL,Low,Post-Graduate,Married,60,multiyear,App,,0
CUST015297,46.0,Female,South,,High School,Single,17,Monthly,App,Silver,0
CUST002247,22.0,Female,East,Mid,Graduate,Divorced,69,Annual,App,,0
CUST010427,41.0,Female,north ,High,Post-Graduate,Married,35,Monthly,App,Gold,0
CUST014540,54.0,female,East,,Post-Graduate,Divorced,4,Multi-year,In-store,Silver,0
CUST019682,61.0,FEMALE,EAST,Mid,,Single,78,Monthly,Phone,Silver,0
CUST010875,42.0,Male,NORTH,High,High School,Divorced,32,Annual,In-store,Bronze,0
CUST015116,26.0,Female,SOUTH,Mid,Graduate,Married,7,Monthly,Phone,Silver,0
CUST018770,27.0,F,EAST,Low,High School,Single,12,Annual,In-store,Silver,1
CUST019912,42.0,Male,West,High,,Married,26,Annual,In-store,,0
CUST019521,,Male,West,,Graduate,Married,34,Monthly,App,Gold,0
CUST019803,52.0,Male,CENTRAL,Mid,Post-Graduate,Single,16,Monthly,In-store,Silver,1
CUST006244,33.0,Male,east,High,Graduate,Married,21,Multi-year,In-store,Silver,0
CUST003296,57.0,Male,CENTRAL,High,Graduate,Married,32,Monthly,App,Gold,0
CUST005277,52.0,Female,north,Low,Graduate,Widowed,13,Monthly,App,Bronze,0
CUST002473,22.0,Female,central,,High School,Divorced,5,Monthly,Web,Silver,1
CUST003336,33.0,Male,North,Mid,,Married,29,Monthly,App,Silver,0
CUST011434,37.0,Male,West,High,Graduate,Single,22,Monthly,In-store,Silver,0
CUST002839,,Female,north,Low,High School,Divorced,48,Monthly,App,Silver,0
CUST002368,44.0,M,east,High,Graduate,Single,53,Annual,App,,0
CUST011695,31.0,male,central,High,Post-Graduate,Single,80,Annual,Web,,0
CUST012515,57.0,Female,SOUTH,Mid,High School,Married,29,Annual,Phone,Silver,0
CUST002395,50.0,Female,East,Mid,Post-Graduate,Married,19,Annual,Phone,Bronze,0
CUST015738,45.0,Male,Central,Mid,High School,Divorced,20,Annual,Web,,1
CUST009143,41.0,M,WEST,,Graduate,Married,9,Annual,Web,Bronze,0
CUST003301,45.0,female,EAST,High,Graduate,Married,10,Monthly,In-store,Platinum,0
CUST001504,27.0,Male,WEST,Low,Post-Graduate,Single,58,Annual,App,Bronze,1
CUST018376,35.0,Male,NORTH,Mid,Graduate,Divorced,20,Annual,App,Bronze,0
CUST019684,36.0,Male,east,Low,Graduate,Single,39,Annual,In-store,Bronze,0
CUST004951,20.0,Female,Central,Low,Doctorate,Married,7,Annual,Web,Bronze,0
CUST002697,40.0,Female,CENTRAL,Mid,Post-Graduate,Divorced,56,Annual,App,Bronze,1
CUST001590,43.0,Female,East,Low,Doctorate,Married,48,Annual,In-store,Silver,0
CUST017917,,Male,WEST,High,High School,Married,39,Monthly,App,Platinum,1
CUST014152,48.0,Female,north ,Mid,Post-Graduate,Married,34,Multi year,In-store,Silver,1
CUST003167,44.0,Male,north ,Mid,Post-Graduate,Married,43,Monthly,App,,0
CUST009010,53.0,Male,north ,Mid,High School,Single,9,Monthly,In-store,Bronze,0
CUST013977,47.0,F,central,Mid,High School,Single,11,Monthly,Phone,Silver,0
CUST005584,46.0,MALE,Central,Low,High School,Married,10,Monthly,Web,Silver,1
CUST014906,36.0,M,West,High,High School,Married,18,Monthly,Web,Bronze,1
CUST007377,49.0,F,South,High,Graduate,Married,23,Annual,App,Gold,0
CUST009989,,Female,West,Low,Graduate,Married,11,Annual,In-store,Gold,0
CUST010094,57.0,Female,north ,Mid,Graduate,Married,16,Multi-year,Web,,0
CUST011067,51.0,MALE,SOUTH,Low,Post-Graduate,Married,5,Annual,App,Silver,0
CUST003894,36.0,Male,north,,,Married,37,Monthly,Web,Gold,0
CUST003441,42.0,Male,West,Mid,Graduate,Single,15,Monthly,App,Gold,0
CUST002031,18.0,Female,central,,Post-Graduate,Single,24,Monthly,Web,Gold,0
CUST013625,44.0,male,south,Mid,Graduate,Divorced,20,Monthly,Web,Bronze,0
CUST001970,70.0,female,NORTH,Mid,High School,Single,1,Monthly,App,Bronze,0
CUST005827,32.0,M,west,High,Graduate,Divorced,2,Annual,Web,,0
CUST004720,46.0,FEMALE,east,Low,Graduate,Single,7,Monthly,In-store,Gold,0
CUST015695,46.0,MALE,Central,Low,Post-Graduate,Single,22,Annual,App,Bronze,0
CUST018246,36.0,Female,SOUTH,High,High School,Divorced,16,Annual,In-store,,0
CUST003225,,Female,West,Mid,Graduate,Single,18,Monthly,Web,Bronze,0
CUST013970,43.0,Male,central,Low,,Married,28,Monthly,App,Silver,0
CUST007886,48.0,FEMALE,Central,Mid,High School,Married,13,multiyear,Phone,Silver,0
CUST005833,44.0,Male,WEST,Mid,Graduate,Single,17,Annual,In-store,Gold,0
CUST018108,49.0,Female,north ,Low,Graduate,Married,31,Monthly,App,Bronze,1
CUST012222,41.0,Non-binary,NORTH,High,,Single,22,Monthly,App,,0
CUST007766,40.0,Male,WEST,,Graduate,Divorced,72,Annual,App,Gold,1
CUST016617,24.0,Non-binary,WEST,Mid,Graduate,Married,24,Annual,App,Bronze,1
CUST009573,37.0,Female,East,Mid,Graduate,Married,18,multi-year,In-store,,0
CUST018673,47.0,Female,north,High,High School,Widowed,33,Monthly,Phone,Gold,0
CUST003390,26.0,Male,Central,Mid,High School,Single,32,Annual,In-store,Bronze,0
CUST014581,47.0,MALE,North,Mid,Graduate,Divorced,8,Annual,Web,Silver,0
CUST011722,52.0,Female,EAST,High,High School,Single,79,multi-year,In-store,Bronze,0
CUST007679,,FEMALE,South ,Mid,Graduate,Widowed,11,Monthly,Phone,Bronze,1
CUST019435,45.0,Male,west,Mid,Graduate,Single,34,Monthly,Web,Bronze,0
CUST019585,51.0,Female,SOUTH,High,,Divorced,86,Monthly,Web,Silver,0
CUST010061,43.0,M,Central,Mid,Post-Graduate,Single,40,Annual,In-store,Bronze,0
CUST010808,27.0,Male,south,Mid,High School,Married,17,Annual,Phone,Bronze,0
CUST000464,53.0,FEMALE,East,,Post-Graduate,Single,79,Multi year,Phone,Bronze,0
CUST017108,60.0,Male,south,Mid,Graduate,Single,30,Monthly,App,Bronze,0
CUST016440,47.0,Female,WEST,,Post-Graduate,Divorced,53,Annual,App,,1
CUST002053,27.0,Female,WEST,Mid,,Married,12,Annual,In-store,Silver,0
CUST018035,,female,west,Mid,,Single,30,multiyear,Phone,Silver,0
CUST013257,40.0,MALE,east,,Doctorate,Single,23,Annual,Web,Silver,1
CUST007207,36.0,Male,East,Low,Graduate,Divorced,2,multiyear,Web,Silver,0
CUST009055,51.0,Female,EAST,Low,High School,Married,31,Monthly,In-store,Bronze,0
CUST009611,,MALE,north ,High,Graduate,Single,46,Annual,Phone,Bronze,0
CUST005136,52.0,Female,CENTRAL,Low,High School,Widowed,5,Monthly,Web,,1
CUST000621,75.0,male,central,Mid,Graduate,Married,12,Monthly,In-store,Bronze,1
CUST014145,56.0,female,South ,High,High School,Married,13,Monthly,Web,Gold,0
CUST012077,,male,East,Low,Post-Graduate,Married,44,Monthly,Web,,1
CUST006707,,MALE,west,Mid,High School,Widowed,18,Annual,App,Platinum,1
CUST008266,60.0,M,South,Mid,Post-Graduate,Widowed,27,Monthly,Web,Silver,0
CUST017289,53.0,MALE,SOUTH,High,Doctorate,Single,42,Multi year,App,Bronze,0
CUST013502,18.0,female,CENTRAL,Low,High School,Married,34,Annual,App,Platinum,0
CUST013787,42.0,Male,central,Low,Post-Graduate,Widowed,39,Annual,In-store,,0
CUST011733,32.0,F,north ,Mid,High School,Widowed,46,Monthly,Web,Gold,0
CUST015885,49.0,Male,SOUTH,,Doctorate,Married,6,Monthly,Web,Silver,0
CUST018822,36.0,Male,South,High,Graduate,Widowed,12,Monthly,App,Bronze,0
CUST017903,51.0,Male,NORTH,High,Post-Graduate,Divorced,42,Monthly,Web,Bronze,1
CUST005557,39.0,Male,central,Low,Graduate,Married,4,multi-year,App,Platinum,0
CUST011682,51.0,Male,West,Mid,Graduate,Married,63,Monthly,Web,,0
CUST007948,69.0,M,SOUTH,High,Post-Graduate,Married,22,Monthly,App,Silver,0
CUST016119,41.0,Female,East,,Post-Graduate,Divorced,22,Monthly,Phone,Silver,0
CUST002048,63.0,Male,central,Mid,Graduate,Single,62,Monthly,Phone,,0
CUST018925,33.0,Male,NORTH,High,Graduate,Married,3,Monthly,Phone,Gold,0
CUST012473,,Female,south,High,Graduate,Single,33,Monthly,Web,Bronze,0
CUST007682,41.0,MALE,west,High,Graduate,Married,67,Annual,In-store,,1
CUST016749,52.0,male,North,Mid,Doctorate,Single,3,Annual,Web,Silver,0
CUST008561,58.0,female,South,Mid,High School,Divorced,20,Monthly,App,Silver,1
CUST014124,36.0,Male,CENTRAL,Mid,Graduate,Widowed,7,Monthly,Web,Bronze,0
CUST009037,34.0,Female,north,Mid,High School,Single,58,Monthly,In-store,,0
CUST016156,43.0,Female,South,High,,Married,73,Monthly,Phone,Gold,1
CUST004857,44.0,Female,east,Mid,Graduate,Married,2,Annual,In-store,Silver,0
CUST011184,40.0,Male,CENTRAL,High,High School,Single,23,Annual,Web,Gold,0
CUST019713,18.0,female,east,Mid,,Divorced,5,Multi-year,App,Silver,0
CUST001280,46.0,Male,west,High,,Single,96,Annual,Web,Bronze,0
CUST010256,75.0,Male,north ,,High School,Divorced,8,Annual,In-store,Gold,0
CUST005246,43.0,FEMALE,east,Low,,Single,35,Monthly,Web,Silver,0
CUST015333,64.0,M,South ,Mid,High School,Single,3,Annual,Web,Platinum,0
CUST015443,29.0,F,Central,Low,High School,Married,23,Annual,Web,Silver,0
CUST006844,,Female,NORTH,Low,High School,Married,83,Monthly,In-store,Silver,0
CUST015506,24.0,female,south,Low,Graduate,Single,15,Monthly,In-store,Silver,1
CUST017740,37.0,Female,Central,Mid,,Single,57,Annual,App,Bronze,0
CUST018480,54.0,Female,central,Mid,Post-Graduate,Single,21,multiyear,Web,Silver,0
CUST000112,51.0,Male,Central,Low,High School,Married,11,Monthly,Web,Silver,1
CUST003188,,MALE,west,Mid,Post-Graduate,Single,37,Monthly,App,Bronze,0
CUST006934,48.0,Male,west,High,Graduate,Divorced,21,Annual,In-store,Gold,0
CUST000434,54.0,Male,South,Mid,Doctorate,Married,29,multi-year,Web,Bronze,0
CUST008131,37.0,Female,CENTRAL,Mid,High School,Married,41,Monthly,Phone,Bronze,0
CUST016287,38.0,Female,south,Low,,Married,18,Monthly,Phone,Bronze,1
CUST007620,42.0,Female,east,Low,Graduate,Single,66,Monthly,App,Bronze,1
CUST000225,71.0,Female,EAST,Low,Doctorate,Single,81,Annual,App,Bronze,0
CUST004357,38.0,male,West,High,Post-Graduate,Married,15,Monthly,Web,Silver,0
CUST004840,,Male,North,Mid,Graduate,Widowed,35,Annual,Web,Gold,0
CUST013370,49.0,FEMALE,north ,High,Graduate,Single,23,Monthly,Web,Bronze,0
CUST014818,32.0,MALE,North,Low,,Single,8,Annual,App,Bronze,1
CUST006209,71.0,Male,WEST,Low,Graduate,Married,14,Annual,App,,0
CUST011426,,Male,Central,High,High School,Single,21,Multi-year,Web,Platinum,0
CUST004592,,Male,central,Mid,Graduate,Married,37,Monthly,In-store,Bronze,0
CUST019616,,Female,West,Low,Graduate,Single,27,Multi year,App,Silver,0
CUST014447,41.0,female,WEST,Low,High School,Single,13,Annual,Phone,Platinum,0
CUST009617,38.0,MALE,north,Low,High School,Married,56,Monthly,Phone,Bronze,0
CUST003085,37.0,male,east,Mid,High School,Single,24,Monthly,Web,Bronze,0
CUST015935,63.0,Female,South,Mid,Post-Graduate,Divorced,31,Annual,Web,Silver,0
CUST013596,44.0,Female,south,,Graduate,Single,59,Monthly,Web,Bronze,1
CUST017107,38.0,Female,west,Low,Graduate,Married,54,Monthly,Web,Bronze,0
CUST013784,47.0,Female,north,Low,High School,Divorced,59,Monthly,Phone,,0
CUST000242,25.0,Male,NORTH,,Graduate,Divorced,21,Annual,Web,Gold,0
CUST002408,45.0,Female,West,Mid,Doctorate,Divorced,92,Monthly,App,Platinum,0
CUST003300,46.0,Male,South ,Mid,Doctorate,Single,41,Monthly,Web,,1
CUST007359,32.0,Female,CENTRAL,Mid,,Single,22,Multi-year,App,,0
CUST004912,55.0,Female,north,Mid,High School,Married,21,Monthly,Web,Bronze,1
CUST009490,41.0,male,central,Mid,Graduate,Married,14,Annual,Web,Platinum,0
CUST011270,,Male,NORTH,Mid,,Married,38,Monthly,App,Bronze,0
CUST002844,18.0,Male,South ,,Post-Graduate,Single,16,Multi year,Web,Silver,1
CUST004941,53.0,Male,EAST,Low,High School,Married,4,Monthly,Web,,0
CUST008784,39.0,Female,north,Mid,Post-Graduate,Divorced,63,Monthly,Web,Silver,0
CUST017767,48.0,Male,East,Mid,Graduate,Married,5,Monthly,App,Bronze,1
CUST000690,43.0,Male,south,Mid,Graduate,Single,31,Annual,In-store,Silver,1
CUST019439,34.0,Female,central,High,Graduate,Widowed,49,Monthly,In-store,Silver,0
CUST012719,30.0,F,Central,High,Post-Graduate,Single,18,Annual,App,Silver,0
CUST004024,53.0,Male,South ,Mid,High School,Married,17,Annual,In-store,Platinum,0
CUST018691,43.0,Male,SOUTH,Low,Graduate,Single,13,Annual,Phone,Gold,0
CUST010497,51.0,Female,EAST,Mid,,Married,14,Annual,App,Platinum,0
CUST009061,45.0,M,South ,Mid,Graduate,Single,50,Annual,In-store,Gold,0
CUST017119,44.0,male,North,Mid,Post-Graduate,Divorced,2,Annual,App,Silver,0
CUST000878,61.0,Female,east,Mid,Post-Graduate,Single,94,Annual,In-store,Platinum,0
CUST004427,70.0,Female,East,Low,Graduate,Single,47,Annual,App,Bronze,1
CUST009826,50.0,Male,WEST,Mid,High School,Single,4,Multi-year,App,,0
CUST010721,18.0,Male,SOUTH,Low,Graduate,Single,41,Annual,Web,Platinum,0
CUST000306,54.0,Female,South,Low,,Single,15,Annual,Phone,Bronze,0
CUST002064,42.0,F,Central,Mid,High School,Divorced,10,Monthly,App,Silver,0
CUST017534,40.0,Female,east,Mid,Graduate,Married,8,Annual,App,,0
CUST001960,38.0,Male,north,Mid,Graduate,Married,22,Monthly,Web,Gold,0
CUST009251,,female,East,Low,Post-Graduate,Married,36,Annual,In-store,,0
CUST019698,18.0,Male,WEST,High,,Married,15,Monthly,Phone,Platinum,1
CUST014133,31.0,MALE,North,Low,Graduate,Married,24,Monthly,In-store,Bronze,0
CUST008562,43.0,MALE,NORTH,Mid,Post-Graduate,Married,23,Multi-year,Web,Gold,0
CUST019700,29.0,Female,central,High,,Single,24,Monthly,App,Bronze,0
CUST001105,47.0,Female,WEST,Mid,High School,Married,60,Annual,Web,Silver,0
CUST006653,28.0,female,North,,,Married,11,Monthly,Phone,,0
CUST011474,40.0,Female,east,Low,Graduate,Married,13,Annual,App,Bronze,0
CUST005632,,MALE,WEST,Mid,Graduate,Divorced,56,Monthly,App,Silver,0
CUST006384,32.0,Female,South,Mid,Graduate,Married,15,Annual,Web,Bronze,0
CUST004119,33.0,FEMALE,Central,Mid,Graduate,Married,38,Monthly,Phone,Bronze,0
CUST001293,38.0,Male,north ,Mid,High School,Married,6,Multi-year,App,Silver,0
CUST014689,34.0,Female,Central,Mid,Graduate,Divorced,28,Annual,App,Silver,0
CUST011473,54.0,Female,NORTH,Mid,High School,Single,7,Multi-year,App,Bronze,0
CUST006247,44.0,F,CENTRAL,Mid,Graduate,Married,23,Monthly,App,Bronze,0
CUST012909,49.0,MALE,SOUTH,Mid,Post-Graduate,Widowed,15,Annual,App,Bronze,0
CUST006367,49.0,Male,NORTH,Mid,Graduate,Married,112,Monthly,In-store,Gold,0
CUST003181,45.0,FEMALE,South,High,High School,Widowed,40,Monthly,App,Platinum,1
CUST015262,,Male,NORTH,Mid,High School,Single,16,Multi year,Web,Silver,0
CUST004201,42.0,Female,CENTRAL,Low,,Married,71,Annual,App,Silver,0
CUST008169,27.0,M,NORTH,High,Graduate,Married,47,Monthly,In-store,,1
CUST016690,43.0,M,EAST,,,Widowed,50,Annual,Phone,Bronze,0
CUST014248,58.0,female,south,,Graduate,Divorced,20,Annual,Web,,0
CUST009723,53.0,F,Central,Mid,High School,Divorced,9,Annual,App,Platinum,0
CUST000204,47.0,Male,west,Mid,Post-Graduate,Married,44,Monthly,App,Bronze,0
CUST006695,27.0,M,SOUTH,Low,Graduate,Single,11,Annual,Web,Bronze,0
CUST002359,60.0,Male,WEST,Mid,High School,Married,42,Annual,Web,Gold,0
CUST017909,52.0,Male,central,Low,Graduate,Married,120,Monthly,Web,,0
CUST010560,50.0,Non-binary,east,,Graduate,Divorced,28,Annual,Web,,0
CUST005053,22.0,Male,central,Low,High School,Divorced,24,multi-year,App,Platinum,0
CUST009994,43.0,female,Central,High,Post-Graduate,Married,11,Monthly,Phone,Platinum,0
CUST013183,29.0,Female,west,Mid,Graduate,Single,27,Annual,Web,Bronze,0
CUST010106,25.0,Female,South,Low,Post-Graduate,Married,45,Multi-year,Web,Platinum,0
CUST017652,28.0,Female,north ,Mid,Graduate,Widowed,7,Annual,App,Silver,1
CUST002547,,Male,EAST,Low,High School,Divorced,34,Monthly,Web,Silver,1
CUST002087,31.0,male,east,Low,Graduate,Single,25,Monthly,Web,Silver,0
CUST001638,55.0,Male,WEST,Mid,Graduate,Married,53,Monthly,In-store,Bronze,0
CUST010374,,male,north,Mid,Post-Graduate,Married,19,Monthly,App,Silver,0
CUST014013,48.0,Male,South ,Low,Graduate,Married,28,Monthly,Web,Gold,0
CUST002254,50.0,Non-binary,South ,Mid,High School,Single,21,Annual,Web,Platinum,1
CUST006851,35.0,Non-binary,CENTRAL,Mid,Graduate,Married,12,Multi-year,Web,Bronze,0
CUST010789,52.0,Male,South ,Mid,High School,Married,16,Monthly,Web,Bronze,0
CUST010420,58.0,Female,WEST,Low,Graduate,Single,24,Monthly,App,Bronze,0
CUST007167,20.0,Male,East,,Graduate,Single,31,Multi-year,App,Bronze,0
