customer_id,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST010117,16.0,348.38,5069.25,172.0,4,0.0,0.2983,31.0,2,0.1142,No Promotion,94.0,Wallet
CUST016017,1.0,12.38,12.72,80.0,1,0.0773,0.8885,15.0,6,0.8763,Discount,,COD
CUST003566,18.0,142.13,2534.73,183.0,6,0.0407,,34.0,16,0.5879,Free Shipping,73.5,Debit Card
CUST012394,4.0,28.09,123.3,,4,0.0,0.766,43.0,2,0.3434,,80.5,Wallet
CUST014871,3.0,51.81,149.42,165.0,3,0.3059,0.1743,56.0,2,0.5042,Cashback,36.5,Credit Card
CUST001688,2.0,107.46,227.58,168.0,1,0.391,0.7288,11.0,0,0.5694,Discount,72.0,Wallet
CUST017818,17.0,161.37,2699.13,164.0,4,0.0,0.3427,48.0,3,0.5679,Cashback,65.5,Debit Card
CUST018945,,287.02,366.3,,4,0.2294,0.1782,38.0,13,0.1669,,91.5,Debit Card
CUST015200,1.0,351.06,364.42,,1,0.5687,,27.0,0,0.3659,No Promotion,31.5,Debit Card
CUST019677,14.0,45.04,578.66,183.0,5,0.2445,0.98,7.0,0,0.7773,No Promotion,,Wallet
CUST012986,16.0,186.49,2934.15,120.0,1,,0.6157,53.0,5,0.4147,No Promotion,36.0,Wallet
CUST005359,6.0,444.68,2614.81,1.0,6,0.5079,0.8909,51.0,7,0.8712,Discount,55.5,Debit Card
CUST004789,26.0,127.49,3398.53,110.0,1,0.1879,0.0,36.0,3,0.0,Free Shipping,41.5,Credit Card
CUST005623,2.0,183.57,335.0,78.0,1,0.0982,0.3472,9.0,0,0.283,No Promotion,,Debit Card
CUST019293,8.0,111.64,854.52,164.0,3,0.2458,,25.0,4,0.3355,No Promotion,42.5,COD
CUST014130,3.0,296.49,804.69,1.0,3,0.1599,,60.0,1,0.5121,No Promotion,77.0,Credit Card
CUST011676,14.0,131.79,1982.28,30.0,5,0.3088,0.0,13.0,3,0.0,Free Shipping,37.5,Wallet
CUST000752,,166.71,231.22,25.0,1,0.0361,0.0,0.0,5,0.0,Discount,33.0,Wallet
CUST007037,,158.98,3751.81,40.0,3,0.4363,0.3892,60.0,5,0.2118,Discount,49.0,Credit Card
CUST010927,1.0,14.68,16.09,,1,0.1519,0.2149,11.0,0,0.0,No Promotion,0.0,Wallet
CUST011448,15.0,270.16,3864.34,56.0,5,,0.6978,10.0,10,0.5631,,55.0,Credit Card
CUST003272,42.0,358.48,13956.84,50.0,8,,0.1835,0.0,16,0.3065,Free Shipping,,Wallet
CUST004115,27.0,447.61,12279.45,,7,0.4451,0.348,48.0,10,0.97,No Promotion,71.0,Credit Card
CUST009975,13.0,221.19,3107.45,62.0,3,0.2751,,37.0,5,0.1914,Free Shipping,57.0,Wallet
CUST018341,9.0,19.92,193.34,,6,0.2217,0.7791,0.0,8,0.0953,No Promotion,44.5,Credit Card
CUST016197,1.0,585.95,608.92,74.0,1,0.2213,,46.0,0,0.5964,No Promotion,,Debit Card
CUST012412,1.0,332.54,343.43,1.0,1,0.2228,0.4166,23.0,6,0.2901,Free Shipping,60.5,COD
CUST015527,,174.55,387.39,142.0,5,0.0184,0.98,0.0,0,0.0,Discount,61.0,Credit Card
CUST003634,11.0,90.85,948.44,6.0,1,0.1609,0.3707,14.0,0,0.5596,Free Shipping,6.0,Wallet
CUST014861,,100.76,892.27,168.0,8,0.2097,,26.0,0,0.7102,Free Shipping,43.0,Debit Card
CUST002582,20.0,40.17,728.62,,3,0.0,,53.0,0,0.8232,Cashback,83.5,Credit Card
CUST000949,5.0,411.4,1930.02,1.0,5,0.3284,0.337,60.0,0,0.6434,Cashback,46.5,COD
CUST001190,7.0,459.78,2914.83,1.0,2,0.2165,0.98,11.0,0,0.0,Discount,95.0,Debit Card
CUST010741,6.0,17.24,110.76,125.0,4,0.0,0.4202,2.0,6,0.1411,No Promotion,43.5,Debit Card
CUST007222,11.0,195.97,2143.4,84.0,4,0.443,0.4072,,0,0.6447,Free Shipping,,Credit Card
CUST007477,,11.98,27.01,62.0,2,0.4347,0.7098,19.0,12,0.7727,Discount,92.0,Credit Card
CUST016839,14.0,219.36,3006.8,148.0,1,0.0,0.3079,12.0,1,0.3949,Discount,78.5,Credit Card
CUST015289,31.0,238.79,6819.34,8.0,6,0.1929,0.8465,60.0,1,0.5491,Discount,64.0,Wallet
CUST017665,7.0,210.88,1360.32,12.0,5,0.5244,0.3167,31.0,0,0.0,No Promotion,57.0,Credit Card
CUST017755,,34.62,72.06,90.0,3,0.1301,0.8078,55.0,10,0.9251,Free Shipping,34.5,Debit Card
CUST000093,2.0,28.41,59.05,2.0,2,,0.4215,46.0,0,0.5856,Cashback,67.5,Credit Card
CUST015523,4.0,241.95,994.65,175.0,1,0.6633,0.6073,60.0,0,0.5422,Discount,,Credit Card
CUST015059,2.0,24.26,48.26,88.0,1,0.0,0.3156,34.0,8,0.2449,No Promotion,29.5,COD
CUST014436,6.0,253.17,1515.93,86.0,2,0.137,0.2516,5.0,0,0.4307,No Promotion,25.5,Debit Card
CUST013507,,113.95,1948.42,46.0,4,0.0698,0.0416,34.0,7,0.2812,Discount,81.0,Wallet
CUST015092,9.0,34.66,284.0,40.0,5,0.3873,0.176,12.0,4,0.3934,Discount,100.0,COD
CUST002327,,80.21,943.71,183.0,7,0.2718,0.6898,60.0,10,0.6684,Discount,49.0,Credit Card
CUST001707,25.0,129.32,3265.65,18.0,8,0.0754,0.2657,7.0,9,0.0,No Promotion,45.5,Wallet
CUST010336,16.0,245.77,3780.28,183.0,1,0.188,0.5477,27.0,6,0.2286,Free Shipping,,Debit Card
CUST013210,6.0,30.93,175.02,183.0,1,0.5038,0.4781,29.0,0,0.0,No Promotion,46.5,COD
CUST001787,30.0,31.66,1018.57,1.0,7,0.0792,0.0,58.0,10,0.3493,Free Shipping,66.0,Wallet
CUST011328,,74.19,1129.21,183.0,5,0.176,0.1455,,6,0.7956,No Promotion,93.5,Debit Card
CUST014440,40.0,38.45,1413.68,22.0,6,,0.7276,60.0,16,0.7112,Cashback,,Debit Card
CUST009031,35.0,164.56,5379.29,117.0,8,,0.342,0.0,22,0.6429,Free Shipping,40.0,Credit Card
CUST019816,24.0,175.06,4341.9,159.0,6,0.3223,0.98,19.0,8,0.0499,Free Shipping,57.0,Wallet
CUST012899,38.0,98.57,3950.89,,6,0.3522,0.0,10.0,10,0.3022,Discount,,Credit Card
CUST016124,28.0,362.73,10138.82,99.0,5,0.0,0.0,18.0,6,0.0,No Promotion,59.0,COD
CUST007670,12.0,44.2,575.7,70.0,3,0.6735,0.7275,56.0,0,0.4302,Cashback,53.0,Credit Card
CUST015124,1.0,24.99,25.49,148.0,1,0.8726,0.3409,46.0,0,0.8756,No Promotion,11.0,Credit Card
CUST001290,,84.65,1328.19,,5,0.4525,0.5566,5.0,5,0.2338,Discount,,Wallet
CUST009075,4.0,73.8,274.09,183.0,1,0.2997,0.6673,46.0,7,0.305,Free Shipping,64.5,Wallet
CUST015440,7.0,104.65,671.87,128.0,5,0.1639,0.6964,25.0,0,0.0,Discount,72.0,Credit Card
CUST008001,29.0,110.57,3447.28,183.0,4,,0.9513,37.0,8,0.5947,Free Shipping,62.0,Wallet
CUST009590,3.0,401.85,1219.45,149.0,3,,0.2405,26.0,0,0.5464,Discount,44.5,COD
CUST012728,11.0,362.7,4341.93,1.0,1,0.3686,0.5191,18.0,10,0.2105,Discount,67.0,Credit Card
CUST003829,8.0,33.75,282.4,176.0,2,0.5773,0.3611,43.0,2,0.2088,Discount,11.0,Credit Card
CUST007654,18.0,89.76,1690.62,138.0,2,0.07,0.3549,24.0,7,0.9177,Free Shipping,74.0,Credit Card
CUST014566,1.0,18.05,18.79,166.0,1,0.1066,0.0768,3.0,0,0.363,Discount,59.5,Wallet
CUST013349,22.0,59.2,1200.66,128.0,8,,0.0,60.0,18,0.1888,No Promotion,20.0,Wallet
CUST013454,9.0,32.95,322.09,37.0,1,0.0183,0.669,0.0,0,0.151,Cashback,54.0,Debit Card
CUST007414,35.0,75.85,2645.48,126.0,6,0.1036,0.3635,13.0,6,0.6495,Cashback,64.5,Credit Card
CUST006481,10.0,26.98,296.44,1.0,2,0.0124,0.4233,,12,0.2267,No Promotion,52.5,Debit Card
CUST019699,15.0,60.75,878.99,36.0,6,,0.4944,4.0,11,0.7486,No Promotion,100.0,COD
CUST019130,20.0,72.62,1487.68,142.0,1,0.3881,0.2272,15.0,9,0.5027,Free Shipping,51.0,Credit Card
CUST000987,9.0,113.87,1039.75,,4,0.3782,0.8395,21.0,0,0.97,No Promotion,100.0,COD
CUST019409,,196.76,3244.04,73.0,5,0.2662,0.8843,13.0,14,0.97,,37.0,Wallet
CUST011364,1.0,21.69,22.48,1.0,1,0.3698,0.0,0.0,0,0.3294,,,COD
CUST015776,22.0,105.47,2517.31,47.0,6,0.0,0.3378,44.0,11,0.7235,Free Shipping,89.0,COD
CUST004003,16.0,21.59,342.24,93.0,5,0.2059,0.5287,30.0,1,0.9694,No Promotion,32.5,Wallet
CUST019480,,168.53,1748.89,64.0,2,0.0906,0.9191,60.0,0,0.5793,No Promotion,83.0,Credit Card
CUST016814,,238.75,1815.54,30.0,3,0.0,0.4431,5.0,0,0.757,Discount,,COD
CUST011490,1.0,13.58,14.58,84.0,1,0.1696,0.6765,39.0,0,0.97,,44.0,Credit Card
CUST012949,27.0,59.68,1717.1,183.0,6,0.5037,0.106,,2,0.0,Discount,54.0,Credit Card
CUST008745,1.0,1469.34,1520.32,125.0,1,0.2415,,60.0,1,0.3632,Free Shipping,,Debit Card
CUST003312,22.0,84.29,1833.65,183.0,2,,0.3653,40.0,5,0.0764,No Promotion,30.5,Wallet
CUST013105,17.0,46.99,794.6,160.0,5,0.2779,0.5024,5.0,4,0.0435,Discount,31.0,Debit Card
CUST008883,,25.92,1148.27,126.0,4,0.3671,0.3511,21.0,0,0.0,No Promotion,55.5,Credit Card
CUST014161,27.0,144.73,4243.17,,6,0.1219,0.1776,0.0,0,0.0,Discount,0.0,Credit Card
CUST009905,26.0,86.51,2304.5,26.0,3,0.2079,0.1905,0.0,2,0.0,No Promotion,45.5,Credit Card
CUST012540,42.0,30.03,1206.9,90.0,7,0.0,0.3005,3.0,29,0.2827,Free Shipping,95.0,Credit Card
CUST001555,37.0,131.26,5245.51,39.0,2,0.3356,0.0,35.0,12,0.4897,Cashback,,Wallet
CUST009685,8.0,41.58,310.75,12.0,5,0.05,,0.0,4,0.537,No Promotion,48.5,Credit Card
CUST015948,42.0,160.51,6211.19,64.0,2,0.365,0.6301,0.0,0,0.3822,Cashback,27.0,Credit Card
CUST016619,,10.0,438.79,68.0,6,0.3858,0.3737,23.0,28,0.5436,Free Shipping,28.5,Debit Card
CUST008813,10.0,125.37,1300.18,40.0,4,0.1712,0.7358,60.0,6,0.8032,Discount,,Credit Card
CUST005259,6.0,48.95,267.41,91.0,2,0.0,0.8789,55.0,8,0.9524,No Promotion,29.0,Debit Card
CUST009948,9.0,28.1,243.44,138.0,4,0.4452,0.6187,0.0,1,0.214,Cashback,32.0,Credit Card
CUST009519,15.0,13.36,211.8,76.0,4,0.0744,0.4259,0.0,1,0.7087,Cashback,98.5,Credit Card
CUST014794,28.0,57.41,1658.66,32.0,7,0.0,0.6187,35.0,22,0.7539,Cashback,77.0,Credit Card
CUST005888,31.0,121.67,3458.27,132.0,5,0.6198,0.1815,30.0,5,0.0411,No Promotion,41.0,Credit Card
CUST018430,3.0,489.76,1381.66,98.0,3,0.0952,0.4274,0.0,0,0.593,No Promotion,22.5,Debit Card
CUST009305,1.0,25.88,27.06,76.0,1,0.2072,0.0107,18.0,4,0.0,Free Shipping,13.5,COD
CUST012539,15.0,106.97,1481.53,109.0,8,0.1143,0.2082,41.0,18,0.0,Cashback,20.0,COD
CUST004492,8.0,216.33,1560.94,70.0,5,0.1941,0.3817,,15,0.0,Cashback,38.0,Wallet
CUST017613,17.0,44.48,830.64,117.0,2,0.0205,,0.0,13,0.0,Discount,49.0,Credit Card
CUST008532,11.0,32.84,369.49,183.0,6,0.2843,0.2276,33.0,0,0.1072,Discount,57.0,COD
CUST015896,,187.56,1430.99,96.0,5,,0.1001,26.0,0,0.1206,Discount,18.0,Debit Card
CUST001550,27.0,52.88,1455.49,66.0,3,0.0,0.2823,47.0,0,0.5836,,54.5,Wallet
CUST007108,21.0,78.91,1713.54,130.0,2,0.7803,0.2736,0.0,17,0.2739,No Promotion,43.0,Wallet
CUST016564,,86.12,168.0,124.0,2,0.3298,0.0,0.0,0,0.2801,Discount,46.0,Credit Card
CUST007214,,58.58,2572.12,151.0,5,0.1862,0.4266,42.0,7,0.2112,Discount,73.5,Credit Card
CUST018798,16.0,92.84,1547.42,90.0,8,0.1792,0.698,60.0,11,0.7632,Cashback,50.0,Credit Card
CUST010010,13.0,28.56,347.48,,6,0.1253,0.5825,4.0,4,0.5019,No Promotion,11.5,Wallet
CUST000107,1.0,24.44,25.22,82.0,1,0.002,0.6398,31.0,0,0.1547,,14.0,Credit Card
CUST001994,1.0,1802.88,1860.46,138.0,1,,0.0526,11.0,0,0.0,No Promotion,49.5,COD
CUST003706,41.0,112.99,4908.14,63.0,8,0.3186,0.478,60.0,25,0.1987,Cashback,,COD
CUST010054,18.0,182.66,3465.4,104.0,4,0.6731,,3.0,4,0.0,,,Wallet
CUST017784,5.0,18.45,97.98,122.0,2,0.1433,0.0,7.0,8,0.0,Free Shipping,67.5,Wallet
CUST014829,8.0,233.43,1844.09,183.0,6,0.2444,0.6559,,2,0.6676,No Promotion,32.0,Credit Card
CUST003138,13.0,15.79,208.34,111.0,4,0.0883,0.809,,5,0.7472,Discount,34.0,Debit Card
CUST013031,15.0,22.86,357.03,12.0,4,0.603,0.2235,40.0,0,0.8901,Free Shipping,43.0,COD
CUST000790,6.0,107.23,620.48,,3,0.489,0.6668,60.0,7,0.7044,Free Shipping,68.5,Debit Card
CUST000591,,60.41,283.78,1.0,1,0.4725,0.2526,37.0,0,0.4437,Discount,,Credit Card
CUST002970,13.0,315.72,4004.74,,3,0.2908,0.4251,24.0,0,0.2796,Free Shipping,,COD
CUST014275,38.0,151.78,5810.31,132.0,5,,0.0,30.0,0,0.0582,,42.5,Debit Card
CUST003867,10.0,156.37,1665.89,183.0,2,0.1058,0.4173,60.0,8,0.1939,Free Shipping,43.0,Debit Card
CUST003384,3.0,27.58,86.83,114.0,1,0.3085,0.2502,0.0,3,0.6886,No Promotion,61.5,COD
CUST001155,7.0,24.74,173.23,183.0,5,0.4107,0.477,60.0,3,0.5209,Free Shipping,63.5,Credit Card
CUST012570,23.0,78.0,1761.09,73.0,4,0.7684,0.2572,42.0,11,0.97,,61.5,Credit Card
CUST014658,8.0,282.27,2320.06,110.0,1,0.2267,,50.0,6,0.5419,Discount,73.5,Credit Card
CUST010442,4.0,52.86,208.72,183.0,4,0.0,0.0,11.0,15,0.5667,No Promotion,37.5,Credit Card
CUST019437,1.0,25.85,26.5,124.0,1,0.0607,0.3442,55.0,0,0.3485,No Promotion,71.5,Debit Card
CUST016186,5.0,24.96,132.29,15.0,2,0.0385,0.2605,32.0,2,0.398,Cashback,68.5,Credit Card
CUST003553,6.0,58.54,324.68,106.0,3,0.3124,0.0,8.0,0,0.3559,Discount,55.0,Credit Card
CUST011375,1.0,745.01,782.12,88.0,1,0.2497,0.7825,17.0,0,0.5473,No Promotion,80.5,Wallet
CUST002061,16.0,125.71,1831.86,,8,0.6054,0.4884,27.0,2,0.8488,No Promotion,73.0,Credit Card
CUST012219,27.0,71.38,2017.47,77.0,5,0.0172,0.98,58.0,6,0.5706,No Promotion,95.0,Credit Card
CUST014604,33.0,276.13,8582.22,69.0,3,0.2559,0.189,30.0,8,0.3505,No Promotion,69.0,Debit Card
CUST016053,22.0,116.88,2567.96,88.0,6,0.0945,0.0,0.0,0,0.0,,44.0,Debit Card
CUST018490,7.0,28.16,187.93,183.0,2,0.2053,0.723,3.0,4,0.4191,No Promotion,100.0,Credit Card
CUST007308,14.0,200.78,2710.8,137.0,2,0.3132,0.2359,60.0,3,0.582,No Promotion,70.5,Debit Card
CUST008542,5.0,90.78,465.6,5.0,3,0.0449,0.5555,60.0,0,0.4829,,72.5,Credit Card
CUST002135,37.0,94.86,3461.48,,5,,0.4901,,11,0.0782,,95.5,Wallet
CUST001355,11.0,563.02,6177.82,126.0,1,0.0,0.7074,5.0,10,0.7142,Discount,71.0,Wallet
CUST007291,23.0,265.78,6722.97,33.0,3,0.0359,0.3092,12.0,0,0.0,No Promotion,65.0,Credit Card
CUST010291,19.0,138.41,2430.77,66.0,5,,,37.0,8,0.97,Discount,53.5,Debit Card
CUST001106,16.0,280.96,4391.32,62.0,3,0.0898,0.3848,45.0,8,0.5538,Cashback,71.5,Wallet
CUST005529,8.0,55.79,449.0,114.0,4,0.002,0.9016,18.0,12,0.5657,Cashback,77.0,Credit Card
CUST001464,11.0,436.68,5104.86,76.0,7,,0.98,57.0,15,0.5701,Cashback,79.0,Credit Card
CUST006356,3.0,131.63,377.71,86.0,1,0.6878,,44.0,0,0.9372,Discount,94.5,Credit Card
CUST015322,1.0,1496.81,1561.03,126.0,1,0.1995,0.0,9.0,0,0.4903,Cashback,,Credit Card
CUST013699,42.0,94.69,4232.44,96.0,6,0.203,0.7975,,12,0.8272,Free Shipping,30.0,COD
CUST002695,23.0,45.66,1056.59,1.0,6,0.312,0.7636,0.0,10,0.3027,,,Credit Card
CUST001571,14.0,96.99,1454.55,98.0,1,0.4112,0.2906,41.0,13,0.0829,No Promotion,,Debit Card
CUST007621,,134.37,2137.7,1.0,4,0.1495,0.1695,31.0,13,0.2735,No Promotion,28.0,Credit Card
CUST011276,20.0,117.22,2244.54,91.0,2,0.0876,0.3146,38.0,11,0.5181,Cashback,42.0,Credit Card
CUST018846,,287.75,1141.57,150.0,6,0.0,0.2624,27.0,0,0.4289,Free Shipping,31.0,Debit Card
CUST003649,20.0,85.77,1585.7,1.0,2,0.2948,0.4468,,7,0.7535,Cashback,45.0,Credit Card
CUST018592,22.0,213.84,4687.37,183.0,3,0.5221,0.7928,19.0,0,0.7817,,43.0,Credit Card
CUST016953,,57.85,135.94,154.0,6,0.2145,0.5419,14.0,5,0.0,No Promotion,63.0,Debit Card
CUST006709,26.0,57.27,1490.37,114.0,6,0.3256,,,0,0.2506,Free Shipping,74.0,Wallet
CUST009210,7.0,28.25,214.38,,1,0.225,0.0042,36.0,0,0.0,Discount,84.5,Credit Card
CUST010027,4.0,23.95,104.38,73.0,1,0.4861,0.98,0.0,7,0.4341,Cashback,45.5,Credit Card
CUST015106,5.0,23.0,110.83,14.0,5,0.0918,0.255,60.0,0,0.9567,Cashback,42.0,Debit Card
CUST007305,42.0,265.04,10026.16,1.0,8,0.2396,,0.0,1,0.3262,Cashback,100.0,Credit Card
CUST004089,,54.39,180.17,86.0,5,0.5764,0.8002,32.0,11,0.5472,No Promotion,54.0,Wallet
CUST016494,19.0,19.31,371.84,170.0,2,0.0077,0.3161,0.0,18,0.0,No Promotion,85.0,Credit Card
CUST013941,1.0,822.7,827.44,1.0,1,0.1494,,46.0,0,0.2725,Discount,74.5,COD
CUST013650,11.0,150.58,1760.76,183.0,7,0.4581,0.3637,21.0,0,0.8469,No Promotion,42.5,Credit Card
CUST010768,15.0,161.12,2365.25,66.0,4,0.0899,,,6,0.4555,Free Shipping,17.5,Debit Card
CUST003397,7.0,26.07,179.59,183.0,5,0.2157,0.6345,28.0,6,0.78,,71.0,Wallet
CUST001935,30.0,181.8,5837.43,104.0,7,0.3558,0.1827,29.0,32,0.5067,Free Shipping,24.0,Credit Card
CUST002679,2.0,35.18,70.24,,1,,0.3382,0.0,3,0.1587,Discount,80.0,Debit Card
CUST018288,29.0,42.68,1296.06,183.0,4,0.0,0.1562,0.0,10,0.0044,No Promotion,33.0,Wallet
CUST010279,5.0,22.15,119.71,1.0,1,0.0,0.5044,60.0,4,0.4345,No Promotion,49.0,Wallet
CUST016395,18.0,30.16,531.35,70.0,5,0.1488,0.7827,36.0,0,0.0,Free Shipping,,Wallet
CUST012249,23.0,102.23,2534.14,59.0,5,0.2788,0.1981,0.0,4,0.3176,Cashback,44.5,Wallet
CUST000103,3.0,109.1,316.0,172.0,2,0.1688,0.9153,35.0,0,0.1441,Discount,52.5,Credit Card
CUST019502,1.0,619.97,677.66,29.0,1,,,21.0,0,0.6947,Free Shipping,51.0,COD
CUST018869,6.0,252.0,1453.14,176.0,4,0.4745,0.6473,23.0,5,0.7164,Free Shipping,49.5,Credit Card
CUST005722,18.0,120.82,2059.15,160.0,5,0.0825,0.0,0.0,0,0.0,Discount,,Debit Card
CUST016803,3.0,406.07,1272.01,150.0,2,0.188,,18.0,6,0.0,No Promotion,,COD
CUST018929,4.0,156.59,679.23,95.0,1,0.0703,0.0695,0.0,1,0.1751,Cashback,,Wallet
CUST002211,,67.22,140.91,,5,0.3203,0.5757,,1,0.3161,Free Shipping,,Wallet
CUST010728,21.0,66.59,1465.57,,5,0.4115,0.3128,,0,0.3745,Cashback,,Wallet
CUST018475,10.0,191.46,2095.75,39.0,3,0.5601,0.4707,5.0,0,0.1624,Discount,,Debit Card
CUST014135,15.0,171.51,2602.19,74.0,3,0.4669,0.0,,9,0.1756,Discount,27.0,Wallet
CUST008563,11.0,72.81,863.02,183.0,6,,0.1666,0.0,12,0.5728,Free Shipping,70.5,Credit Card
CUST010513,19.0,121.02,2086.52,104.0,5,,0.5693,46.0,13,0.4344,,73.5,Credit Card
CUST007275,23.0,23.61,503.06,94.0,7,,0.98,60.0,22,0.9137,Discount,48.5,Wallet
CUST013567,9.0,72.79,625.16,1.0,5,0.5952,0.1557,25.0,10,0.0,Discount,36.0,Debit Card
CUST019260,25.0,39.46,1074.52,114.0,1,0.2127,0.2459,53.0,16,0.6168,No Promotion,60.5,Credit Card
CUST001599,26.0,212.23,5183.5,1.0,8,0.0,0.2616,60.0,7,0.1388,Cashback,44.0,Wallet
CUST014231,41.0,114.15,4570.67,22.0,5,0.0383,0.587,43.0,23,0.97,,16.5,Credit Card
CUST015404,8.0,299.34,2172.27,145.0,3,0.3646,0.0,12.0,0,0.2316,Cashback,29.5,Credit Card
CUST005250,11.0,399.56,4024.38,100.0,2,0.2147,0.4594,60.0,0,0.705,No Promotion,,Debit Card
CUST017113,4.0,30.79,125.19,,1,0.0,0.7208,0.0,0,0.0838,Free Shipping,55.5,Wallet
CUST012067,37.0,178.43,6070.79,11.0,6,0.1173,0.3135,32.0,11,0.5475,Discount,22.5,Credit Card
CUST016491,1.0,24.23,25.07,70.0,1,0.3555,0.7335,60.0,0,0.561,Free Shipping,78.5,Debit Card
CUST017662,1.0,367.95,395.83,105.0,1,0.6722,0.5646,,3,0.7265,Discount,0.0,Credit Card
CUST004072,5.0,75.84,388.46,173.0,5,0.0548,0.2075,20.0,3,0.7607,Cashback,33.5,Wallet
CUST003163,16.0,113.2,1773.62,,6,0.1924,0.98,58.0,0,0.5071,Discount,100.0,COD
CUST016269,33.0,100.08,3558.76,39.0,6,0.3984,,,23,0.97,,65.5,Debit Card
CUST001552,24.0,75.78,1814.28,,8,0.2238,0.98,60.0,0,0.4074,Free Shipping,33.5,Wallet
CUST003795,11.0,118.41,1221.93,122.0,4,,0.8776,53.0,9,0.0,Cashback,61.0,Debit Card
CUST014695,1.0,88.05,96.03,1.0,1,,0.74,0.0,0,0.5042,Discount,46.5,Credit Card
CUST014648,,180.67,431.89,183.0,1,0.261,0.98,54.0,0,0.2109,,,Credit Card
CUST001296,2.0,73.89,150.14,138.0,1,0.0,0.6372,17.0,7,0.5301,No Promotion,,COD
CUST014016,12.0,130.0,1529.17,88.0,1,0.1788,0.5054,55.0,4,0.7743,Free Shipping,82.5,Credit Card
CUST003778,,85.45,114.88,1.0,2,0.3813,0.6469,25.0,9,0.4204,No Promotion,5.5,Wallet
CUST014364,42.0,20.27,872.89,88.0,6,0.3166,0.6071,22.0,12,0.1402,Cashback,76.0,Credit Card
CUST017295,5.0,17.44,82.88,96.0,4,0.0897,0.9119,,1,0.8134,Free Shipping,29.0,Credit Card
CUST003451,16.0,18.86,295.84,113.0,2,0.329,0.8184,60.0,12,0.7378,Discount,37.0,COD
CUST013690,41.0,151.58,6492.19,98.0,7,0.6646,0.0326,30.0,15,0.7288,Free Shipping,38.5,Credit Card
CUST008750,12.0,61.7,702.22,1.0,4,0.1649,0.9298,25.0,7,0.0,Free Shipping,32.0,Credit Card
CUST012520,20.0,52.16,958.0,144.0,4,0.4756,,0.0,10,0.5611,No Promotion,,Credit Card
CUST005604,,73.57,195.96,122.0,7,0.5321,0.5887,0.0,9,0.1924,,79.5,Credit Card
CUST014612,14.0,110.87,1523.2,1.0,5,0.0,0.3435,0.0,5,0.0634,No Promotion,65.5,Credit Card
CUST006296,12.0,29.69,329.51,108.0,6,0.0113,0.2734,11.0,0,0.7729,Cashback,,Credit Card
CUST019011,30.0,118.52,3540.97,81.0,8,0.3049,0.3961,0.0,17,0.1499,No Promotion,93.5,Wallet
CUST007989,3.0,17.9,54.35,,1,0.382,0.5449,16.0,11,0.6979,Free Shipping,50.0,COD
CUST005633,,145.73,157.16,136.0,2,0.0844,0.8274,0.0,2,0.7019,Cashback,83.5,Debit Card
CUST007084,21.0,111.49,2477.57,28.0,6,0.0,0.2612,,15,0.2274,Cashback,83.5,Credit Card
CUST017902,39.0,19.17,746.33,1.0,7,0.4844,0.3262,24.0,29,0.1479,,28.5,Debit Card
CUST006165,,45.07,306.95,183.0,4,0.0423,0.5338,28.0,2,0.06,,17.5,Debit Card
CUST006788,30.0,124.09,3992.1,183.0,7,0.0,0.8001,12.0,8,0.3185,Free Shipping,,Wallet
CUST009565,1.0,17.0,17.02,1.0,1,0.3123,0.8156,60.0,0,0.8742,No Promotion,48.0,Wallet
CUST005073,,116.38,1526.74,49.0,3,0.5318,0.0845,30.0,9,0.0,No Promotion,45.0,Wallet
CUST008604,4.0,31.34,119.88,183.0,1,0.0274,0.7049,0.0,9,0.3053,No Promotion,21.5,Wallet
CUST001112,1.0,31.98,32.38,,1,0.0,0.301,,4,0.4963,No Promotion,0.0,Credit Card
CUST019363,21.0,156.63,3396.45,60.0,8,0.4684,0.0,50.0,0,0.0,Cashback,45.0,Wallet
CUST017245,4.0,412.08,1784.8,183.0,1,0.4891,0.4899,40.0,8,0.6453,Discount,4.0,Credit Card
CUST010145,23.0,44.25,1077.05,106.0,5,,0.98,,21,0.73,Free Shipping,16.5,COD
CUST019151,10.0,210.66,2166.86,40.0,4,0.463,0.4564,28.0,4,0.6525,Discount,,Credit Card
CUST003002,1.0,588.9,600.12,183.0,1,0.0478,0.2046,14.0,0,0.7639,No Promotion,29.5,Debit Card
CUST013591,24.0,51.74,1141.13,183.0,6,0.0839,0.2347,8.0,12,0.3074,Cashback,67.0,Wallet
CUST007458,,13.41,571.01,46.0,2,0.0156,0.5913,21.0,4,0.0,No Promotion,60.5,Wallet
CUST005718,19.0,69.27,1336.81,8.0,5,0.056,,50.0,11,0.8641,Discount,78.5,Credit Card
CUST008244,29.0,51.66,1430.45,51.0,3,0.1564,0.6567,44.0,1,0.0,Discount,54.5,Debit Card
CUST017259,6.0,185.27,1053.5,100.0,5,0.0797,0.5368,10.0,3,0.747,Discount,,Wallet
CUST009949,31.0,180.09,5346.4,183.0,2,0.4164,0.504,0.0,0,0.397,No Promotion,49.0,Wallet
CUST015214,36.0,38.05,1266.46,42.0,7,0.2224,0.2847,34.0,28,0.5956,Discount,,COD
CUST009432,2.0,29.33,56.0,8.0,1,0.2828,0.1538,0.0,3,0.0,Cashback,49.5,Credit Card
